Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG CLA 45 S 4MATIC+,C118E20DETC-Z2419,0,1.991,RMBXV02.0U3B,Car,416,4,M139-20DETC-S,AM,Automated Manual,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.68,24.1,1,Not eqipped,RMBX10081385,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0185075,0.5046913,356.4266287,0.0191512,,0.0027359,0.0005758,25.0,MPG,22.5669738,24.6213770,27.9464402,,3.0872000,2.0598000,-0.2031000,42.710,0.41960,0.016990,-1.083,0.21790,0.017390,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG EQE 4MATIC+,V295ed170f300r-Z2489,1,0.001,RMBXV00.0ED9,Car,617,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,119.0,1,Not eqipped,RMBX10081104,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,99.3,MPG,,,,,,,,62.720,0.50640,0.015070,9.808,-0.02122,0.018340,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG EQE 4MATIC+,V295ed170f300r-Z2489,1,0.001,RMBXV00.0ED9,Car,617,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,119.0,1,Not eqipped,RMBX10081105,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,100.8,MPG,,,,,,,,62.720,0.50640,0.015070,9.808,-0.02122,0.018340,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG EQE 4MATIC+ (SUV),X294ed170f300r-Z2498,1,0.001,RMBXV00.0E12,Car,617,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,113.0,1,Not eqipped,RMBX10080691,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,108.5,MPG,,,,,,,,47.430,0.50640,0.021650,-0.380,0.01132,0.025363,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG EQE 4MATIC+ (SUV),X294ed170f300r-Z2498,1,0.001,RMBXV00.0E12,Car,617,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,113.0,1,Not eqipped,RMBX10080698,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,100.7,MPG,,,,,,,,47.430,0.50640,0.021650,-0.380,0.01132,0.025363,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG EQS 4MATIC+,V297PSM170Df-Z2492,1,0.001,RMBXV00.0ED3,Car,649,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6500,1.00,113.0,1,Not eqipped,RMBX10081387,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,110.9,MPG,,,,,,,,49.680,0.50640,0.013150,-0.618,-0.07574,0.017260,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG EQS 4MATIC+,V297PSM170Df-Z2492,1,0.001,RMBXV00.0ED3,Car,649,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6500,1.00,113.0,1,Not eqipped,RMBX10081388,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,119.2,MPG,,,,,,,,49.680,0.50640,0.013150,-0.618,-0.07574,0.017260,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLB 35 4MATIC,X247E20DETC-Z2477,1,1.991,RMBXV02.0HY4,Car,302,4,M260-20DETC-S1,AM,Automated Manual,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.96,24.4,1,Not eqipped,RMBX10082675,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0114264,0.6062411,342.0142808,0.0091733,,0.0019312,0.0004616,26.0,MPG,24.6035348,25.2791635,28.3446371,25.6541323,1.4330000,0.8245000,0.3337000,40.460,0.32550,0.024270,0.299,0.17560,0.024440,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLB 35 4MATIC,X247E20DETC-Z2477,1,1.991,RMBXV02.0HY4,Car,302,4,M260-20DETC-S1,AM,Automated Manual,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,2.96,24.4,1,Not eqipped,RMBX10082676,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0119092,0.2150088,237.7496653,0.0017703,,0.0033796,0.0000975,37.4,MPG,,,,,3.1405000,2.4506000,-0.0529000,40.460,0.32550,0.024270,0.299,0.17560,0.024440,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLE 53 4MATIC+,V167E30DETC-Z2410,0,2.999,RMBXT03.0HY1,Truck,429,6,M256-30DETC-S1,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.45,23.2,1,Not eqipped,RMBX10078841,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0014484,0.2829232,287.7974661,0.0019312,0.0000966,0.0008047,0,30.7,MPG,,,,,6.5950000,5.0900000,0.0668000,65.190,0.36170,0.029390,12.010,0.00858,0.030570,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLE 53 4MATIC+,V167E30DETC-Z2410,0,2.999,RMBXT03.0HY1,Truck,429,6,M256-30DETC-S1,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.45,23.2,1,Not eqipped,RMBX10078853,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0072421,0.1993981,396.7417414,0.0072421,0.0003219,0.0016093,0.0003075,22.3,MPG,19.7578733,22.6046861,24.1320964,22.5375826,0.2254000,0.0805000,-0.6496000,65.190,0.36170,0.029390,12.010,0.00858,0.030570,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLE 53 4MATIC+,V167E30DETC-Z2410,1,2.999,RMBXT03.0HY1,Truck,429,6,M256-30DETC-S1,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.45,23.2,1,Not eqipped,RMBX10078842,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0085295,0.2264351,385.6905152,0.0059546,,0.0020922,0.0001733,22.9,MPG,20.7312092,22.7146822,24.9026760,23.1574596,2.1500000,1.4491000,0.3292000,64.070,0.16280,0.029620,15.310,-0.16210,0.030560,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLE 53 4MATIC+,V167E30DETC-Z2410,1,2.999,RMBXT03.0HY1,Truck,429,6,M256-30DETC-S1,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,5500,3.45,23.2,1,Not eqipped,RMBX10078843,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0019312,0.2322288,274.7773001,0.0020922,,0.0009656,0,32.2,MPG,,,,,4.6873000,3.6809000,0.0563000,64.070,0.16280,0.029620,15.310,-0.16210,0.030560,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLE 63 S 4MATIC+,V167E40DETC-Z2431,1,3.982,RMBXT04.0HY2,Truck,603,8,M177-40DETC-S,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.45,23.2,1,Not eqipped,RMBX10079656,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0188294,0.3051322,492.2964091,0.0133576,0.0009656,0.0040234,0.0010987,18.0,MPG,15.2549709,17.8748174,19.8950149,18.7096260,-1.7087000,-1.0632000,-0.9355000,68.560,0.16280,0.029970,18.850,-0.16640,0.030376,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLE 63 S 4MATIC+,V167E40DETC-Z2431,1,3.982,RMBXT04.0HY2,Truck,603,8,M177-40DETC-S,A,Automatic,9,Y,A,All Wheel Drive,2,Top gear ratio < 1,6000,3.45,23.2,1,Not eqipped,RMBX10079657,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0127138,0.0677535,331.4172285,0.0028968,0.0001770,0.0035406,0,26.7,MPG,,,,,0.3100000,0.1400000,-0.2300000,68.560,0.16280,0.029970,18.850,-0.16640,0.030376,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLS 63 4MATIC+,X167E40DETC-Z2435,1,3.982,RMBXT04.0HY1,Truck,603,8,M177-40DETC,A,Automatic,9,N,A,All Wheel Drive,2,Top gear ratio < 1,6500,3.45,22.4,1,Not eqipped,RMBX10081834,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0238183,0.4255114,510.7055706,0.0107826,0.0004828,0.0037015,0.0009813,17.4,MPG,15.2482490,17.6604086,18.8255537,17.8528366,-1.7402000,-1.0416000,-1.1882000,71.940,0.16280,0.032820,18.969,-0.17218,0.033235,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GLS 63 4MATIC+,X167E40DETC-Z2435,1,3.982,RMBXT04.0HY1,Truck,603,8,M177-40DETC,A,Automatic,9,N,A,All Wheel Drive,2,Top gear ratio < 1,6500,3.45,22.4,1,Not eqipped,RMBX10081835,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0101389,0.0738690,351.6054590,0.0027359,0,0.0032187,0,25.3,MPG,,,,,-0.7132000,-0.7685000,-0.4985000,71.940,0.16280,0.032820,18.969,-0.17218,0.033235,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GT 53 4MATIC+,X290E30DETC-Z2360,1,2.999,PMBXV03.0HY2,Car,429,6,M256-DETC-S,A,Automatic,9,N,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.27,24.0,1,Not eqipped,PMBX10077427,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0196340,0.6271626,370.1244264,0.0054718,0,0.0024140,0.0014429,24.0,MPG,21.3208494,23.2619429,26.2640625,24.7535670,2.4257000,1.7788000,0.3096000,59.570,0.50640,0.020540,8.884,0.34790,0.018935,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GT 53 4MATIC+,X290E30DETC-Z2360,1,2.999,PMBXV03.0HY2,Car,429,6,M256-DETC-S,A,Automatic,9,N,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.27,24.0,1,Not eqipped,PMBX10077428,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008047,0.2407583,262.5232800,0.0011265,0,0.0006437,0.0000975,33.8,MPG,,,,,4.8590000,3.9956000,0.3406000,59.570,0.50640,0.020540,8.884,0.34790,0.018935,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,AMG GT 53 4MATIC+,X290E30DETC-Z2360,1,2.999,PMBXV03.0HY2,Car,429,6,M256-DETC-S,A,Automatic,9,N,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.27,24.0,1,Not eqipped,PMBX10077718,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0151279,0.4134413,367.0687588,0.0043452,0,0.0024140,0.0010360,24.1,MPG,21.5940117,23.7969461,26.2869845,24.5145582,0.0473000,0.1503000,-0.0011000,59.570,0.50640,0.020540,8.884,0.34790,0.018935,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,C 300,W206E20DETC-Z2422,0,1.999,RMBXV02.0HY1,Car,255,4,M254-E20DETC,A,Automatic,9,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.65,21.3,1,Not eqipped,RMBX91005638,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0042965,0.1638106,265.7707825,0.0010777,,0.0012346,0.0005227,33.5,MPG,31.7084827,31.6578026,36.9573517,33.3826675,-0.5409156,-0.0105711,-0.7938445,34.840,0.05430,0.018390,16.900,-0.01397,0.017650,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,C 300,W206E20DETC-Z2422,0,1.999,RMBXV02.0HY1,Car,255,4,M254-E20DETC,A,Automatic,9,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.65,21.3,1,Not eqipped,RMBX91005639,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0493843,169.0032959,0.0020466,,0.0001699,0,52.7,MPG,,,,,1.5664090,0.9975565,-0.6757497,34.840,0.05430,0.018390,16.900,-0.01397,0.017650,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250,C118E20DETC-Z2461,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.68,24.1,1,Not eqipped,RMBX10082667,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0083686,0.4065211,260.0072588,0.0091733,,0.0016093,0.0004040,34.2,MPG,32.5489319,31.7572714,39.5559677,33.2291984,0.3288000,0.4184000,-0.5543000,30.350,0.34720,0.014900,19.750,0.10340,0.016330,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250,C118E20DETC-Z2461,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.68,24.1,1,Not eqipped,RMBX10082668,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001609,0.0767659,166.7331166,0.0027359,,0.0001609,0,53.4,MPG,,,,,2.4170000,1.7890000,-0.5086000,30.350,0.34720,0.014900,19.750,0.10340,0.016330,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250 4MATIC,C118E20DETC-Z2462,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.68,24.1,1,Not eqipped,RMBX10082669,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0088514,0.4633311,278.3217908,0.0072421,,0.0014484,0.0003462,32.0,MPG,28.9648042,31.0220508,36.5999140,31.2629779,2.4997000,1.6056000,0.5093000,32.600,0.44490,0.014900,10.470,0.11760,0.016220,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250 4MATIC,C118E20DETC-Z2462,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,3875,2.68,24.1,1,Not eqipped,RMBX10082670,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001609,0.1213448,176.0457973,0.0016093,,0.0001609,0,50.6,MPG,,,,,-1.7436000,-1.3961000,-0.8271000,32.600,0.44490,0.014900,10.470,0.11760,0.016220,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQE 350 4MATIC,V295ed140f245r-Z2487,2,0.001,RMBXV00.0ED8,Car,288,,PSM140f-245r-r,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,119.0,1,Not eqipped,RMBX10082796,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,121.9,MPG,,,,,,,,49.900,0.45210,0.012980,4.100,-0.12261,0.016740,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQE 350 4MATIC,V295ed140f245r-Z2487,2,0.001,RMBXV00.0ED8,Car,288,,PSM140f-245r-r,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,119.0,1,Not eqipped,RMBX10082797,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,136.7,MPG,,,,,,,,49.900,0.45210,0.012980,4.100,-0.12261,0.016740,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQE 350+,V295ed245r-Z2486,1,0.001,RMBXV00.0ED7,Car,288,,PSM245r,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5500,1.00,119.0,1,Not eqipped,RMBX10082656,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,136.1,MPG,,,,,,,,40.460,0.45210,0.012570,6.152,-0.17040,0.017390,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQE 350+,V295ed245r-Z2486,1,0.001,RMBXV00.0ED7,Car,288,,PSM245r,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5500,1.00,119.0,1,Not eqipped,RMBX10082663,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,141.4,MPG,,,,,,,,40.460,0.45210,0.012570,6.152,-0.17040,0.017390,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQE 500 4MATIC,V295ed140f245r-Z2488,1,0.001,RMBXV00.0E13,Car,402,,PSM140f-245r,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,119.0,1,Not eqipped,RMBX10082744,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,123.9,MPG,,,,,,,,49.900,0.45210,0.012980,4.220,-0.08999,0.016406,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQE 500 4MATIC,V295ed140f245r-Z2488,1,0.001,RMBXV00.0E13,Car,402,,PSM140f-245r,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,119.0,1,Not eqipped,RMBX10082745,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,123.9,MPG,,,,,,,,49.900,0.45210,0.012980,4.220,-0.08999,0.016406,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 450 4MATIC,V297ed140f245r-Z2493,1,0.001,RMBXV00.0ED2,Car,355,,PSM140-PSM245,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,114.0,1,Not eqipped,RMBX10082829,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,126.3,MPG,,,,,,,,43.840,0.45210,0.011930,2.114,-0.28600,0.017570,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 450 4MATIC,V297ed140f245r-Z2493,1,0.001,RMBXV00.0ED2,Car,355,,PSM140-PSM245,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,114.0,1,Not eqipped,RMBX10082830,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,133.3,MPG,,,,,,,,43.840,0.45210,0.011930,2.114,-0.28600,0.017570,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 450+,V297ed245r-Z2490,1,0.001,RMBXV00.0ED1,Car,355,,PSM245,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,114.0,1,Not eqipped,RMBX10082912,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,135.9,MPG,,,,,,,,38.890,0.45210,0.012510,7.323,-0.29310,0.017850,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 450+,V297ed245r-Z2490,1,0.001,RMBXV00.0ED1,Car,355,,PSM245,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,114.0,1,Not eqipped,RMBX10082913,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,140.4,MPG,,,,,,,,38.890,0.45210,0.012510,7.323,-0.29310,0.017850,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 580 4MATIC,V297ed140f245r-Z2491,1,0.001,RMBXV00.0ED2,Car,516,,PSM140-PSM245,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,114.0,1,Not eqipped,RMBX10082813,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,135.0,MPG,,,,,,,,41.810,0.45210,0.012510,7.818,-0.29760,0.017640,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 580 4MATIC,V297ed140f245r-Z2491,1,0.001,RMBXV00.0ED2,Car,516,,PSM140-PSM245,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,6000,1.00,114.0,1,Not eqipped,RMBX10082816,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,130.6,MPG,,,,,,,,41.810,0.45210,0.012510,7.818,-0.29760,0.017640,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),Z296ed170f300r-Z2479,0,0.001,RMBXT00.0ED3,Truck,649,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,7000,1.00,108.0,1,Not eqipped,RMBX10080839,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,103.9,MPG,,,,,,,,49.900,0.47380,0.018740,10.910,-0.19090,0.023140,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),Z296ed170f300r-Z2479,0,0.001,RMBXT00.0ED3,Truck,649,,PSM170-PSM300,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,7000,1.00,108.0,1,Not eqipped,RMBX10080840,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,106.6,MPG,,,,,,,,49.900,0.47380,0.018740,10.910,-0.19090,0.023140,,,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,G 550,G463E40DETC-Z2344,1,3.982,PMBXT04.0U2A,Truck,416,8,M176DEH40T,A,Automatic,9,Y,4,4-Wheel Drive,2,Top gear ratio < 1,6000,3.46,23.3,1,Not eqipped,PMBX10077545,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0215653,0.2077667,552.3115408,0.0349228,0,0.0030578,0.0007465,16.1,MPG,14.8582781,16.0730679,17.2871696,,0.1242000,0.0093000,-0.8057000,65.190,0.16280,0.048830,17.942,-0.24754,0.049561,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,G 550,G463E40DETC-Z2344,1,3.982,PMBXT04.0U2A,Truck,416,8,M176DEH40T,A,Automatic,9,Y,4,4-Wheel Drive,2,Top gear ratio < 1,6000,3.46,23.3,1,Not eqipped,PMBX10077546,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0154497,0.3714373,398.4579654,0.0086905,0,0.0051499,0.0001947,22.3,MPG,,,,,2.1003000,1.1514000,-0.3044000,65.190,0.16280,0.048830,17.942,-0.24754,0.049561,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,GLA 250,H247E20DETC-Z2433,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.96,24.4,1,Not eqipped,RMBX10082728,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0082077,0.3048104,274.2818465,0.0085295,,0.0014484,0.0002874,32.5,MPG,28.7024314,30.7888601,37.2314952,32.9580644,1.3870000,1.0674000,-0.0004000,29.220,0.25320,0.019960,12.650,0.03253,0.021280,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,GLA 250,H247E20DETC-Z2433,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.96,24.4,1,Not eqipped,RMBX10082731,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009656,0.0910891,180.5405108,0.0027359,,0.0008047,0,49.3,MPG,,,,,2.2272000,1.7062000,0.0086000,29.220,0.25320,0.019960,12.650,0.03253,0.021280,TWC,Three-way catalyst,N,,,N,No averaging
2024,Mercedes-Benz,MBX,Mercedes-Benz,GLA 250 4MATIC,H247E20DETC-Z2459,0,1.991,RMBXJ02.0HY2,Both,221,4,M260-20DETC,AM,Automated Manual,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.96,24.4,1,Not eqipped,RMBX10082726,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.1124934,190.6699513,0.0025750,,0.0001609,0,46.7,MPG,,,,,2.8854000,2.2546000,0.0148000,30.570,0.35080,0.019960,2.270,0.03012,0.021240,TWC,Three-way catalyst,N,,,N,No averaging
